Order_ID,Order_Date,Region,City,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-11560,2022-11-07,South,Los Angeles,Office Supplies,Accessories,543.06,5,,-65.38
ORD-11561,2022-10-27,East,Chicago,Office Supplies,Tables,370.57,4,0.1,71.0
ORD-11562,2022-01-18,East,Houston,furniture,Binders,1175.18,7,0.1,93.59
ORD-11563,2022-09-29,West,Houston,Technology,Binders,426.71,6,,129.85
ORD-11564,2022-01-12,South,Los Angeles,Technology,Storage,1237.47,7,0.0,41.32
ORD-11565,2022-10-28,East,Los Angeles,Furniture,Paper,647.13,5,0.3,133.17
ORD-11566,2022-07-11,east,Dallas,furniture,Binders,1007.97,4,0.1,173.99
ORD-11567,2022-08-20,West,Houston,Technology,Binders,161.39,7,,-23.75
ORD-11568,2022-04-03,WEST,Los Angeles,furniture,Accessories,943.31,7,0.2,-100.53
ORD-11569,2022-08-06,east,Houston,Technology,Accessories,688.62,6,0.1,16.68
ORD-11570,2022-10-05,South,San Antonio,Office Supplies,Paper,888.18,8,0.3,336.92
ORD-11571,2022-12-19,WEST,Dallas,Office Supplies,Phones,268.66,4,0.0,-16.6
ORD-11572,2022-10-30,east,San Jose,Furniture,Paper,1110.57,5,0.1,307.11
ORD-11573,2022-01-29,East,Los Angeles,Office Supplies,Phones,1296.94,4,0.1,562.9
ORD-11574,2022-10-28,East,San Antonio,Technology,Accessories,340.77,1,,110.53
ORD-11575,2022-03-18,WEST,San Antonio,Furniture,Phones,161.66,8,0.2,-0.68
ORD-11576,2022-01-09,Central,Los Angeles,Furniture,Accessories,54.99,1,0.2,21.72
ORD-11577,2022-01-24,West,,Office Supplies,Phones,970.12,5,0.0,-91.32
ORD-11578,2022-01-15,WEST,Houston,furniture,Tables,918.5,6,0.3,120.22
ORD-11579,2022-06-13,South,San Jose,Office Supplies,Accessories,829.11,6,0.0,317.16
ORD-11580,2022-01-13,West,Phoenix,Office Supplies,Paper,363.28,5,0.1,85.28
ORD-11581,2022-12-13,east,Houston,Furniture,Storage,598.54,3,0.1,58.77
ORD-11582,2022-06-21,South,New York,Office Supplies,Storage,899.82,5,0.2,23.11
ORD-11583,2022-12-23,South,Los Angeles,Technology,Accessories,755.21,8,0.3,56.69
ORD-11584,2022-11-23,East,Chicago,Furniture,Binders,1481.92,2,,230.24
ORD-11585,2022-07-19,east,Dallas,Office Supplies,Machines,221.93,6,0.3,9.19
ORD-11586,2022-03-17,East,Los Angeles,furniture,Storage,1048.81,9,0.1,452.44
ORD-11587,2022-06-13,East,New York,Technology,Paper,618.39,8,,253.45
ORD-11588,2022-03-02,Central,San Antonio,furniture,Binders,653.74,8,0.3,243.45
ORD-11589,2022-09-02,East,Chicago,Technology,Storage,1082.04,8,0.3,111.56
ORD-11590,2022-06-04,West,Chicago,furniture,Machines,1044.81,7,,276.65
ORD-11591,2022-09-14,South,Houston,Office Supplies,Chairs,1487.06,8,0.1,582.48
ORD-11592,2022-09-01,East,Phoenix,Technology,Chairs,210.02,6,0.3,75.66
ORD-11593,2022-06-11,WEST,Houston,Furniture,Accessories,174.08,2,,17.16
ORD-11594,2022-03-09,West,Dallas,Furniture,Machines,1092.02,2,0.1,-90.17
ORD-11595,2022-12-10,east,Chicago,furniture,Paper,876.01,8,,-91.65
ORD-11596,2022-10-04,South,San Jose,furniture,Paper,425.76,1,,83.55
ORD-11597,2022-06-10,WEST,San Jose,furniture,Storage,137.54,6,0.3,32.4
ORD-11598,2022-09-16,WEST,Chicago,Technology,Tables,146.77,6,0.1,52.82
ORD-11599,2022-11-03,east,San Jose,Furniture,Binders,1343.4,4,0.3,34.27
ORD-11600,2022-12-01,WEST,,Office Supplies,Machines,303.96,3,0.0,-15.05
ORD-11601,2022-04-05,West,Phoenix,Technology,Storage,498.59,3,0.0,38.59
ORD-11602,2022-09-03,east,Dallas,furniture,Accessories,,1,0.1,22.09
ORD-11603,2022-08-09,WEST,Los Angeles,Furniture,Machines,545.39,3,,-38.46
ORD-11604,2022-05-03,east,Phoenix,furniture,Binders,122.75,4,0.3,31.1
ORD-11605,2022-07-06,east,San Antonio,Office Supplies,Phones,788.21,5,0.3,122.34
ORD-11606,2022-09-19,East,Houston,Office Supplies,Accessories,120.07,3,0.1,33.94
ORD-11607,2022-09-30,East,San Jose,Furniture,Storage,1204.53,6,0.1,74.22
ORD-11608,2022-03-01,East,Los Angeles,Technology,Tables,365.89,5,0.0,16.62
ORD-11609,2022-05-05,WEST,Houston,Office Supplies,Machines,819.22,3,0.2,109.4
ORD-11610,2022-12-03,South,San Jose,Office Supplies,Phones,1322.52,6,0.1,497.86
ORD-11611,2022-12-07,West,Phoenix,Office Supplies,Accessories,983.3,6,0.2,-123.73
ORD-11612,2022-02-20,WEST,Los Angeles,Office Supplies,Storage,808.78,8,0.1,269.24
ORD-11613,2022-06-27,East,Phoenix,furniture,Chairs,500.01,2,,35.7
ORD-11614,2022-05-19,east,San Antonio,furniture,Paper,512.84,1,,186.04
ORD-11615,2022-11-23,WEST,New York,Technology,Storage,1010.84,4,0.0,334.91
ORD-11616,2022-06-19,east,Chicago,Furniture,Chairs,1491.33,7,0.0,88.37
ORD-11617,2022-02-08,east,Dallas,Furniture,Chairs,999.52,3,0.2,266.2
ORD-11618,2022-03-10,east,Los Angeles,Furniture,Accessories,845.52,3,0.1,-45.84
ORD-11619,2022-08-24,Central,Chicago,Office Supplies,Storage,1101.36,5,0.3,427.07
ORD-11620,2022-02-17,South,New York,furniture,Paper,708.5,5,0.0,65.67
ORD-11621,2022-02-26,West,Los Angeles,furniture,Storage,109.01,3,0.3,13.45
ORD-11622,2022-10-04,West,Chicago,Technology,Chairs,852.2,9,0.3,233.04
ORD-11623,2022-12-04,East,Chicago,Furniture,Binders,1437.29,4,0.1,492.28
ORD-11624,2022-04-09,Central,Los Angeles,furniture,Phones,279.45,3,0.2,-2.29
ORD-11625,2022-01-15,WEST,Chicago,Technology,Tables,1041.21,2,0.1,256.98
ORD-11626,2022-11-21,WEST,Chicago,Furniture,Storage,317.38,9,0.0,27.04
ORD-11627,2022-06-28,West,Los Angeles,Office Supplies,Phones,813.02,4,0.3,57.9
ORD-11628,2022-11-28,South,Dallas,furniture,Phones,163.08,3,0.1,43.06
ORD-11629,2022-03-03,east,Chicago,furniture,Machines,686.55,7,0.1,56.51
ORD-11630,2022-04-29,East,Chicago,Furniture,Binders,1139.12,8,0.1,65.69
ORD-11631,2022-02-06,South,Dallas,Office Supplies,Phones,534.41,2,0.0,187.86
ORD-11632,2022-05-14,West,Houston,Office Supplies,Storage,1004.07,7,0.2,-89.6
ORD-11633,2022-01-26,Central,San Antonio,furniture,Accessories,1197.27,5,0.1,305.95
ORD-11634,2022-01-08,East,Houston,Furniture,Accessories,1392.22,5,0.0,-1.06
ORD-11635,2022-01-04,West,San Jose,Technology,Machines,367.27,3,0.3,-51.68
ORD-11636,2022-01-21,WEST,New York,furniture,Phones,610.99,5,,-30.51
ORD-11637,2022-05-29,East,Houston,Office Supplies,Storage,245.58,2,0.0,52.55
ORD-11638,2022-01-25,West,Houston,Technology,Storage,1488.88,4,,
ORD-11639,2022-05-23,WEST,New York,Furniture,Chairs,1391.96,6,0.1,-191.21
ORD-11640,2022-09-02,WEST,Chicago,Office Supplies,Binders,819.14,1,0.1,-104.97
ORD-11641,2022-02-12,east,Chicago,Technology,Paper,1266.21,4,0.0,495.75
ORD-11642,2022-10-20,Central,Houston,furniture,Tables,791.02,6,,-83.86
ORD-11643,2022-07-04,east,New York,Office Supplies,Paper,942.91,9,0.1,364.44
ORD-11644,2022-02-11,West,Chicago,Furniture,Machines,151.9,2,0.3,-1.99
ORD-11645,2022-04-02,South,Phoenix,Office Supplies,Chairs,1137.8,7,0.2,334.53
ORD-11646,2022-11-13,east,Los Angeles,furniture,Tables,209.02,6,0.2,7.49
ORD-11647,2022-11-20,South,Los Angeles,Furniture,Paper,,2,0.1,453.85
ORD-11648,2022-02-22,WEST,San Antonio,furniture,Storage,1177.4,8,,318.22
ORD-11649,2022-03-25,West,Los Angeles,Technology,Accessories,1068.94,7,0.1,97.37
ORD-11650,2022-02-03,Central,Houston,Office Supplies,Chairs,73.52,5,,-7.66
ORD-11651,2022-03-17,South,Los Angeles,furniture,Paper,468.63,5,0.3,135.72
ORD-11652,2022-12-19,West,Los Angeles,Technology,Machines,409.41,7,,90.12
ORD-11653,2022-07-16,South,Phoenix,Furniture,Phones,553.0,9,0.1,-81.98
ORD-11654,2022-10-13,east,Chicago,Furniture,Machines,149.71,9,0.3,-21.61
ORD-11655,2022-03-29,West,Phoenix,Technology,Machines,1406.7,9,0.0,471.63
ORD-11656,2022-08-23,east,Houston,Technology,Machines,839.63,6,0.2,4.74
ORD-11657,2022-08-20,East,Los Angeles,Furniture,Phones,472.18,6,0.1,109.39
ORD-11658,2022-01-07,West,Dallas,furniture,Tables,607.53,3,0.1,74.44
ORD-11659,2022-10-19,South,Chicago,Technology,Storage,681.86,1,0.1,250.96
ORD-11660,2022-02-07,East,San Antonio,furniture,Accessories,908.88,7,0.3,363.71
ORD-11661,2022-02-21,east,San Antonio,Furniture,Tables,783.21,4,0.0,350.94
ORD-11662,2022-05-23,east,San Jose,furniture,Paper,1380.7,1,,-79.79
ORD-11663,2022-08-09,South,San Jose,furniture,Paper,755.51,8,0.0,277.86
ORD-11664,2022-08-28,East,Los Angeles,Technology,Accessories,1488.39,6,0.3,14.31
ORD-11665,2022-05-23,WEST,Los Angeles,furniture,Paper,1280.11,6,0.1,261.77
ORD-11666,2022-12-15,Central,San Antonio,furniture,Binders,328.6,2,0.2,50.43
ORD-11667,2022-12-29,South,San Antonio,furniture,Accessories,1397.28,1,0.1,-194.51
ORD-11668,2022-02-18,east,Dallas,Furniture,Phones,192.22,2,,78.75
ORD-11669,2022-10-04,West,Houston,Furniture,Paper,1229.83,4,0.2,-126.68
ORD-11670,2022-09-28,East,Los Angeles,Office Supplies,Paper,583.32,2,0.1,
ORD-11671,2022-01-14,WEST,San Antonio,Furniture,Chairs,1319.4,1,0.2,423.53
ORD-11672,2022-10-25,Central,Dallas,Furniture,Chairs,1304.72,7,0.0,426.87
ORD-11673,2022-01-15,West,New York,Office Supplies,Chairs,1212.77,8,0.3,-83.32
ORD-11674,2022-08-22,East,San Antonio,Office Supplies,Accessories,1189.25,6,0.1,140.98
ORD-11675,2022-03-04,WEST,Chicago,Technology,Phones,470.93,4,,163.72
ORD-11676,2022-07-15,South,Chicago,Technology,Accessories,139.76,6,0.0,4.42
ORD-11677,2022-01-27,WEST,New York,Furniture,Machines,616.41,3,0.1,80.53
ORD-11678,2022-04-03,South,San Jose,furniture,Storage,276.82,8,0.0,3.79
ORD-11679,2022-04-15,East,Houston,Technology,Phones,1048.53,2,,134.35
ORD-11680,2022-11-05,WEST,San Jose,Technology,Phones,532.23,5,0.1,203.69
ORD-11681,2022-02-21,Central,Los Angeles,Furniture,Machines,1463.9,1,,180.17
ORD-11682,2022-11-15,WEST,San Jose,furniture,Accessories,968.64,6,0.2,177.79
ORD-11683,2022-06-30,East,Los Angeles,Office Supplies,Accessories,1237.27,2,,114.31
ORD-11684,2022-02-26,West,San Antonio,Office Supplies,Chairs,216.14,4,0.2,27.25
ORD-11685,2022-04-30,West,,Furniture,Phones,1295.78,6,0.1,-182.57
ORD-11686,2022-11-04,WEST,Houston,Furniture,Chairs,1385.68,8,0.2,28.06
ORD-11687,2022-12-29,WEST,Houston,furniture,Storage,740.85,8,0.1,82.94
ORD-11688,2022-02-12,South,,Furniture,Binders,917.25,6,0.1,211.22
ORD-11689,2022-05-15,East,San Antonio,Furniture,Chairs,1151.92,4,0.3,138.27
ORD-11690,2022-09-17,South,Los Angeles,Furniture,Accessories,278.76,8,0.1,14.69
ORD-11691,2022-07-16,Central,Houston,furniture,Paper,763.8,8,0.2,63.29
ORD-11692,2022-05-13,West,San Antonio,Furniture,Tables,610.02,1,0.3,-2.82
ORD-11693,2022-09-12,east,San Antonio,Technology,Binders,236.63,4,0.3,95.76
ORD-11694,2022-08-08,east,New York,furniture,Storage,563.95,4,0.1,91.95
ORD-11695,2022-12-02,East,Phoenix,Technology,Paper,,7,,-17.16
ORD-11696,2022-02-10,East,San Jose,furniture,Accessories,58.2,7,,-8.05
ORD-11697,2022-09-12,east,Houston,Technology,Binders,220.05,8,0.3,95.45
ORD-11698,2022-01-02,East,Phoenix,furniture,Machines,1445.41,5,0.1,-24.76
ORD-11699,2022-07-14,West,,Office Supplies,Accessories,833.3,7,,
ORD-11700,2022-08-30,Central,San Antonio,Furniture,Chairs,1449.42,8,0.1,-166.73
ORD-11701,2022-05-29,Central,Dallas,Furniture,Paper,660.1,9,0.1,265.82
ORD-11702,2022-07-17,South,San Jose,furniture,Accessories,481.49,3,0.3,180.39
ORD-11703,2022-10-26,West,San Jose,Technology,Paper,769.09,3,0.3,148.17
ORD-11704,2022-09-02,East,Houston,Office Supplies,Storage,670.48,4,0.0,-96.95
ORD-11705,2022-12-04,East,Dallas,Technology,Tables,176.38,5,,0.83
ORD-11706,2022-04-18,South,Chicago,Furniture,Chairs,968.42,1,,91.12
ORD-11707,2022-07-31,South,Los Angeles,Furniture,Chairs,339.74,7,,42.82
ORD-11708,2022-06-05,East,New York,Technology,Paper,,9,0.2,26.8
ORD-11709,2022-01-26,East,New York,furniture,Storage,982.3,8,0.1,-127.93
ORD-11710,2022-03-23,West,Phoenix,furniture,Storage,245.0,5,0.3,50.0
ORD-11711,2022-03-24,South,San Antonio,Technology,Binders,110.8,4,,18.23
ORD-11712,2022-05-11,West,Phoenix,Furniture,Tables,1175.53,7,0.0,23.28
ORD-11713,2022-11-25,WEST,Chicago,Technology,Accessories,700.5,5,,-89.11
ORD-11714,2022-04-10,East,Chicago,Furniture,Binders,106.08,7,0.1,47.39
ORD-11715,2022-09-13,east,San Jose,Technology,Accessories,1492.4,1,0.1,207.73
ORD-11716,2022-02-18,east,New York,furniture,Accessories,105.52,1,0.3,32.04
ORD-11717,2022-03-04,WEST,Dallas,Office Supplies,Accessories,1048.65,3,0.2,127.29
ORD-11718,2022-11-07,East,Houston,Furniture,Binders,1475.84,2,0.3,-183.15
ORD-11719,2022-10-17,South,New York,Office Supplies,Chairs,373.99,2,,13.37
ORD-11720,2022-04-15,east,New York,furniture,Storage,230.53,7,0.0,9.7
ORD-11721,2022-04-15,South,Dallas,Technology,Chairs,199.65,2,0.3,70.48
ORD-11722,2022-11-21,east,San Jose,furniture,Tables,468.85,4,0.2,113.71
ORD-11723,2022-01-15,South,San Jose,Office Supplies,Binders,169.55,2,0.3,2.59
ORD-11724,2022-06-24,east,Dallas,furniture,Machines,1044.4,6,0.1,449.76
ORD-11725,2022-09-16,South,Chicago,furniture,Tables,112.19,8,,4.82
ORD-11726,2022-07-30,WEST,Dallas,Technology,Storage,773.94,4,,347.45
ORD-11727,2022-09-16,West,Phoenix,Office Supplies,Storage,1495.11,5,,669.36
ORD-11728,2022-04-12,South,Chicago,Office Supplies,Phones,,4,,-43.2
ORD-11729,2022-09-17,West,Dallas,Office Supplies,Tables,930.52,3,,35.03
ORD-11730,2022-12-10,West,San Antonio,Furniture,Machines,473.26,5,,67.03
ORD-11731,2022-06-08,East,Chicago,furniture,Chairs,943.37,9,0.0,234.39
ORD-11732,2022-02-14,WEST,Chicago,Office Supplies,Paper,800.02,8,0.2,133.47
ORD-11733,2022-10-28,West,New York,furniture,Machines,,8,,280.84
ORD-11734,2022-09-08,Central,Houston,Technology,Tables,213.45,8,0.2,60.7
ORD-11735,2022-11-27,West,New York,Technology,Binders,1332.17,8,,-30.34
ORD-11736,2022-06-14,South,Los Angeles,Furniture,Storage,685.68,7,0.3,-59.61
ORD-11737,2022-07-12,West,Chicago,Furniture,Storage,308.04,8,,81.03
ORD-11738,2022-01-09,South,Dallas,Technology,Tables,564.28,8,0.1,-31.0
ORD-11739,2022-03-06,South,Dallas,Office Supplies,Machines,632.91,8,0.0,204.18
ORD-11740,2022-10-09,Central,Dallas,Technology,Tables,1244.76,7,0.3,45.59
ORD-11741,2022-06-30,West,Chicago,furniture,Accessories,1105.75,1,0.3,51.01
ORD-11742,2022-10-09,West,Dallas,Furniture,Tables,1158.57,4,0.1,-166.28
ORD-11743,2022-10-06,east,Los Angeles,Furniture,Accessories,36.33,4,,9.83
ORD-11744,2022-01-30,east,Chicago,Technology,Machines,635.91,5,0.0,-52.17
ORD-11745,2022-09-23,East,Dallas,Office Supplies,Binders,732.39,6,0.3,229.77
ORD-11746,2022-11-24,South,Chicago,Office Supplies,Binders,48.4,4,0.0,7.02
ORD-11747,2022-08-05,Central,San Antonio,furniture,Chairs,404.52,2,0.3,129.68
ORD-11748,2022-11-16,east,Chicago,Furniture,Tables,1145.23,6,,229.45
ORD-11749,2022-04-15,West,Los Angeles,Technology,Machines,222.92,8,0.3,-22.41
ORD-11750,2022-07-03,East,New York,Technology,Machines,812.26,8,0.3,251.31
ORD-11751,2022-11-26,Central,Chicago,Furniture,Chairs,338.5,7,0.2,-36.6
ORD-11752,2022-05-28,WEST,Houston,Technology,Paper,37.94,6,,5.21
ORD-11753,2022-04-15,West,Los Angeles,Furniture,Machines,376.98,2,0.1,-17.56
ORD-11754,2022-02-16,West,Phoenix,Office Supplies,Phones,1464.29,7,0.1,
ORD-11755,2022-03-28,WEST,San Antonio,Office Supplies,Binders,1206.27,5,,478.83
ORD-11756,2022-11-05,South,Los Angeles,Technology,Storage,1440.17,6,0.1,262.8
ORD-11757,2022-05-09,South,New York,Office Supplies,Accessories,742.02,8,,123.39
ORD-11758,2022-09-15,east,Dallas,Office Supplies,Phones,182.41,8,0.1,56.25
ORD-11759,2022-11-10,east,Dallas,furniture,Storage,830.98,3,0.2,-122.11
ORD-11760,2022-05-27,West,Los Angeles,Furniture,Phones,692.48,7,0.1,277.45
ORD-11761,2022-03-13,West,Phoenix,Furniture,Chairs,1269.65,1,0.3,-40.03
ORD-11762,2022-05-20,east,Dallas,Technology,Chairs,165.16,1,,
ORD-11763,2022-01-27,WEST,San Antonio,Furniture,Accessories,742.6,7,0.0,216.66
ORD-11764,2022-01-29,east,Houston,furniture,Binders,242.07,9,0.0,76.14
ORD-11765,2022-09-28,West,Phoenix,Technology,Paper,500.52,7,,121.99
ORD-11766,2022-06-23,Central,San Jose,Technology,Machines,1111.29,5,0.2,147.8
ORD-11767,2022-09-10,West,San Jose,Furniture,Accessories,724.51,8,0.1,139.81
ORD-11768,2022-03-01,Central,Los Angeles,Office Supplies,Paper,576.31,2,0.2,-70.4
ORD-11769,2022-04-17,Central,Phoenix,Office Supplies,Storage,603.82,9,0.0,135.48
ORD-11770,2022-08-08,West,,Office Supplies,Machines,699.98,6,,157.96
ORD-11771,2022-09-16,East,Dallas,Office Supplies,Phones,1181.82,9,,454.67
ORD-11772,2022-05-26,east,Los Angeles,furniture,Accessories,1340.29,2,0.2,205.59
ORD-11773,2022-02-21,South,Dallas,Technology,Paper,1433.9,3,0.2,-148.71
ORD-11774,2022-03-01,West,Dallas,Office Supplies,Tables,1184.62,8,0.1,39.94
ORD-11775,2022-02-03,Central,Houston,furniture,Tables,486.8,1,0.3,118.48
ORD-11776,2022-04-06,West,Houston,Technology,Binders,1038.44,7,0.3,-6.69
ORD-11777,2022-03-30,east,New York,Furniture,Paper,667.65,7,0.1,12.23
ORD-11778,2022-11-12,WEST,Houston,Furniture,Accessories,396.91,1,0.3,135.85
ORD-11779,2022-08-19,Central,Chicago,furniture,Storage,1264.49,9,0.0,253.65
ORD-11780,2022-10-02,South,Phoenix,Technology,Tables,76.87,8,0.3,11.92
ORD-11781,2022-09-03,South,Phoenix,Office Supplies,Binders,1354.61,4,0.1,55.64
ORD-11782,2022-04-21,South,Los Angeles,Technology,Accessories,702.99,5,0.3,202.85
ORD-11783,2022-08-22,WEST,Houston,Office Supplies,Binders,963.06,2,,21.8
ORD-11784,2022-10-05,East,New York,furniture,Storage,995.84,9,0.2,291.02
ORD-11785,2022-06-15,Central,Dallas,Office Supplies,Tables,1344.77,6,0.0,-145.15
ORD-11786,2022-05-08,WEST,New York,furniture,Machines,962.27,3,,354.81
ORD-11787,2022-08-25,Central,New York,Technology,Tables,928.62,7,,139.05
ORD-11788,2022-10-18,WEST,San Antonio,Technology,Tables,118.65,9,0.1,13.42
ORD-11789,2022-04-17,WEST,Dallas,Office Supplies,Paper,787.24,3,0.2,170.53
ORD-11790,2022-05-08,East,Chicago,Technology,Chairs,242.25,2,0.2,
ORD-11791,2022-07-14,Central,Houston,Office Supplies,Paper,1111.4,7,0.0,-78.66
ORD-11792,2022-12-05,WEST,Dallas,Technology,Tables,778.09,7,0.1,236.34
ORD-11793,2022-05-23,East,New York,Furniture,Phones,1026.74,4,0.0,15.97
ORD-11794,2022-04-21,West,Dallas,Office Supplies,Chairs,81.68,9,0.3,32.1
ORD-11795,2022-03-31,east,Chicago,furniture,Machines,145.49,8,,49.57
ORD-11796,2022-09-08,WEST,Phoenix,Furniture,Accessories,1080.16,1,0.0,62.39
ORD-11797,2022-10-07,South,Los Angeles,furniture,Paper,126.68,1,,42.39
ORD-11798,2022-11-29,East,Houston,Technology,Chairs,125.46,5,0.1,8.01
ORD-11799,2022-08-12,East,Houston,Furniture,Chairs,37.92,6,0.3,-3.39
ORD-11800,2022-04-11,WEST,San Antonio,Technology,Paper,1435.62,3,0.1,613.2
ORD-11801,2022-05-12,East,Phoenix,Office Supplies,Paper,1111.51,9,0.3,268.5
ORD-11802,2022-01-13,West,Houston,furniture,Chairs,542.81,6,0.3,67.12
ORD-11803,2022-04-08,East,San Antonio,Technology,Binders,458.87,4,,40.69
ORD-11804,2022-04-30,east,San Antonio,furniture,Machines,537.56,7,0.1,24.1
ORD-11805,2022-10-20,east,San Antonio,furniture,Phones,1166.49,8,0.1,511.94
ORD-11806,2022-10-31,South,San Jose,Technology,Storage,998.83,9,0.0,-69.07
ORD-11807,2022-07-18,West,Houston,Office Supplies,Tables,294.09,6,0.1,11.44
ORD-11808,2022-01-01,east,Houston,furniture,Machines,277.68,6,0.0,39.24
ORD-11809,2022-03-01,WEST,Houston,Technology,Paper,,8,0.2,22.66
ORD-11810,2022-09-07,Central,Chicago,Office Supplies,Chairs,997.25,5,0.2,132.45
ORD-11811,2022-05-20,Central,San Antonio,Technology,Storage,1151.27,3,0.2,-51.27
ORD-11812,2022-05-29,Central,Chicago,Office Supplies,Paper,412.27,3,0.1,-25.99
ORD-11813,2022-02-13,WEST,Los Angeles,furniture,Binders,51.0,6,0.1,0.15
ORD-11814,2022-07-05,East,Houston,Furniture,Storage,141.61,2,0.0,56.46
ORD-11815,2022-04-18,WEST,San Jose,Technology,Chairs,1452.43,6,0.3,-119.34
ORD-11816,2022-02-13,East,Dallas,furniture,Machines,457.26,6,0.0,139.22
ORD-11817,2022-03-19,Central,Phoenix,Technology,Accessories,1158.45,8,0.2,352.78
ORD-11818,2022-08-14,South,San Jose,Technology,Machines,944.5,7,0.0,317.22
ORD-11819,2022-06-11,South,New York,Office Supplies,Machines,585.27,8,0.3,223.56
ORD-11820,2022-10-08,East,Los Angeles,Technology,Phones,324.42,9,0.1,2.54
ORD-11821,2022-09-10,Central,Dallas,Office Supplies,Storage,199.65,6,0.0,-3.05
ORD-11822,2022-05-12,WEST,New York,furniture,Paper,930.22,3,0.2,120.28
ORD-11823,2022-05-24,South,New York,Technology,Chairs,1166.46,3,0.2,10.56
ORD-11824,2022-09-23,East,Houston,furniture,Paper,972.98,1,0.1,282.73
ORD-11825,2022-04-19,WEST,Phoenix,Furniture,Chairs,804.85,5,0.0,186.37
ORD-11826,2022-07-13,Central,New York,furniture,Tables,82.09,4,0.3,30.78
ORD-11827,2022-02-04,West,San Antonio,Technology,Accessories,1453.36,9,0.1,-145.85
ORD-11828,2022-10-02,Central,Dallas,Furniture,Tables,1202.1,9,0.0,479.7
ORD-11829,2022-07-06,Central,San Jose,Office Supplies,Machines,453.38,5,,11.79
ORD-11830,2022-08-31,WEST,San Jose,Furniture,Accessories,1470.36,4,0.2,212.34
ORD-11831,2022-09-21,WEST,New York,Technology,Phones,910.78,7,0.3,103.07
ORD-11832,2022-01-10,east,Los Angeles,Technology,Tables,881.99,6,0.3,270.05
ORD-11833,2022-06-15,east,Phoenix,furniture,Phones,1127.15,4,0.3,115.19
ORD-11834,2022-01-29,WEST,Phoenix,Office Supplies,Paper,1221.42,2,0.2,508.27
ORD-11835,2022-09-28,WEST,San Jose,Technology,Machines,991.59,1,0.0,388.23
ORD-11836,2022-03-28,West,New York,Technology,Binders,209.58,4,0.1,78.24
ORD-11837,2022-01-23,West,,Office Supplies,Binders,520.64,4,0.0,-55.84
ORD-11838,2022-07-29,Central,,Office Supplies,Accessories,1393.56,1,0.1,505.24
ORD-11839,2022-02-15,South,San Jose,furniture,Accessories,352.43,6,0.3,112.42
ORD-11840,2022-01-28,West,Dallas,Furniture,Tables,570.81,4,0.0,-50.17
ORD-11841,2022-01-26,Central,Los Angeles,Office Supplies,Binders,659.47,1,0.3,-56.42
ORD-11842,2022-09-23,East,Los Angeles,Technology,Storage,670.32,1,,
ORD-11843,2022-06-24,east,San Antonio,Office Supplies,Storage,927.15,1,0.3,-132.77
ORD-11844,2022-01-04,South,Houston,Technology,Paper,1415.75,8,0.3,253.67
ORD-11845,2022-11-07,Central,New York,furniture,Storage,376.23,8,0.1,163.3
ORD-11846,2022-11-18,WEST,Dallas,Furniture,Paper,199.82,2,,22.62
ORD-11847,2022-03-08,East,San Jose,furniture,Binders,312.26,7,0.3,54.48
ORD-11848,2022-05-15,east,Phoenix,Office Supplies,Storage,1332.65,8,0.3,574.08
ORD-11849,2022-02-24,East,Los Angeles,Technology,Phones,975.8,8,,3.03
ORD-11850,2022-01-31,Central,San Jose,Office Supplies,Chairs,443.14,7,,161.78
ORD-11851,2022-03-15,West,New York,Office Supplies,Accessories,1227.6,5,0.0,218.31
ORD-11852,2022-01-19,east,,Office Supplies,Machines,1294.83,1,0.1,248.2
ORD-11853,2022-06-05,East,Dallas,Office Supplies,Tables,1272.84,9,,71.16
ORD-11854,2022-12-03,West,New York,Furniture,Paper,1380.01,7,,257.99
ORD-11855,2022-06-05,South,Houston,Technology,Phones,393.32,2,0.2,-41.74
ORD-11856,2022-05-27,Central,San Antonio,Office Supplies,Storage,1137.46,6,,351.23
ORD-11857,2022-03-28,Central,Phoenix,Technology,Machines,701.6,2,0.1,14.6
ORD-11858,2022-01-20,east,San Antonio,Furniture,Machines,1266.16,1,0.3,484.39
ORD-11859,2022-09-26,East,Dallas,Technology,Chairs,1098.17,7,0.3,77.65
ORD-11860,2022-11-29,South,Phoenix,Technology,Tables,1169.14,2,0.3,-75.18
ORD-11861,2022-02-12,WEST,Dallas,Furniture,Phones,991.12,2,0.3,265.15
ORD-11862,2022-11-02,east,Los Angeles,Office Supplies,Tables,282.59,5,0.2,-14.48
ORD-11863,2022-01-28,WEST,Los Angeles,Technology,Paper,826.64,5,,249.82
ORD-11864,2022-09-17,east,New York,furniture,Paper,1477.31,7,0.3,636.52
ORD-11865,2022-01-22,East,Phoenix,Technology,Accessories,1407.33,1,0.0,447.15
ORD-11866,2022-04-11,South,Phoenix,Office Supplies,Binders,83.9,8,0.3,-11.45
ORD-11867,2022-02-08,East,Dallas,furniture,Paper,263.93,3,,55.41
ORD-11868,2022-10-17,Central,San Antonio,Office Supplies,Storage,214.96,4,0.3,57.45
ORD-11869,2022-12-19,WEST,Los Angeles,Technology,Machines,1094.45,9,0.2,377.89
ORD-11870,2022-10-27,West,Chicago,Furniture,Phones,1230.32,4,0.1,-143.21
ORD-11871,2022-06-19,Central,New York,Office Supplies,Phones,336.0,5,0.1,46.39
ORD-11872,2022-10-23,Central,San Jose,Office Supplies,Chairs,768.66,7,,131.61
